Age,Gender,IncomeLevel,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Total_amount_spent,Transaction_frequency,Books,Clothing,Electronics,Furniture,Groceries,DaysSinceLastInteraction,Resolved,Unresolved,Complaint,Feedback,Inquiry,LoginFrequency,DaysSinceLastLogin,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,ChurnStatus
-0.9360129294949021,0,1.1887438052187809,1,0,0,0,0.7175632498359035,1.1315829257455492,2,4,0,2,0,0.05838211100333359,0,0,0,0,0,0.2196933863787631,-0.9638475021956474,0,1,0,0
1.3602268218418587,0,-1.2472066153115078,0,0,0,1,-0.6095194114422959,-0.788958360312749,0,1,0,0,2,-2.127110162097274,0,1,0,0,1,0.6465587744204011,-0.8875824310560878,1,0,0,0
-0.47676497922754996,0,1.1887438052187809,0,1,0,0,-0.4545890739191476,-0.788958360312749,2,0,0,1,0,1.544025734852623,1,0,1,0,0,-0.20717200166287492,0.7330503306595552,0,1,0,1
0.11369667111618856,0,1.1887438052187809,0,0,0,1,-1.565489554018276,-1.5571748747360683,0,0,0,1,0,0.05838211100333359,0,0,0,0,0,0.4331260803995821,0.25639363603730725,1,0,0,0
-1.657688279915027,1,-1.2472066153115078,0,0,0,1,1.2384340892008463,1.1315829257455492,2,2,0,2,2,0.05838211100333359,0,0,0,0,0,1.002279931121766,-1.4309710629254504,0,0,1,1
-0.7391923793803226,1,1.1887438052187809,1,0,0,0,-1.4009056876430777,-1.5571748747360683,0,1,0,0,0,0.05838211100333359,0,0,0,0,0,-0.49174892702396694,0.561453920595546,1,0,0,0
0.6385514714217339,0,-0.02923140504636349,0,0,0,1,0.20694166901373998,0.3633664113222299,1,2,1,0,2,0.9055673179917714,0,2,0,2,0,-0.0648835389823289,-1.6978988119139093,1,0,0,0
-0.870406079456709,0,-0.02923140504636349,1,0,0,0,0.37752345022969236,-0.020741845889429726,1,1,0,2,1,0.05838211100333359,0,0,0,0,0,1.3580010878231312,-1.4023716612481156,0,1,0,0
1.097799421689086,0,1.1887438052187809,0,1,0,0,0.572719699121699,1.5156911829572088,2,2,0,2,3,0.05838211100333359,0,0,0,0,0,0.7888472371009471,-0.3155943975093903,1,0,0,0
-0.3455512791511636,0,-1.2472066153115078,0,1,0,0,0.5518420813238578,0.7474746685338896,0,3,1,0,3,0.05838211100333359,0,0,0,0,0,-1.772345091148881,-0.9924469038729823,0,0,1,0
-0.9360129294949021,1,1.1887438052187809,0,0,1,0,0.19600190560216,-0.020741845889429726,1,2,1,1,0,1.1511282475536373,1,1,1,0,1,1.2157126251425852,-1.3261065901085558,0,0,1,0
-1.3952608797622543,0,1.1887438052187809,0,0,1,0,-1.1098646550993743,-1.1730666175244087,0,1,0,0,1,0.05838211100333359,0,0,0,0,0,-0.918614315065605,1.4099028370231472,0,1,0,0
-1.2640471796858679,0,-0.02923140504636349,0,0,1,0,0.9273277975284784,0.7474746685338896,0,1,3,1,2,0.05838211100333359,0,0,0,0,0,-0.9897585464058779,-0.5920552803902941,1,0,0,0
-1.3952608797622543,0,-0.02923140504636349,0,1,0,0,-0.05025108564760123,0.3633664113222299,2,2,0,1,1,-1.14486644384981,1,0,0,0,1,1.500289550503677,0.35172497496175686,0,1,0,0
1.425833671880052,1,-1.2472066153115078,0,0,0,1,0.7279614408013655,1.5156911829572088,3,2,1,2,1,1.7159183855459292,1,1,0,1,1,1.2157126251425852,1.457568506485372,1,0,0,0
-1.4608677298004475,1,-1.2472066153115078,1,0,0,0,1.3515008766390895,1.1315829257455492,1,1,1,2,3,0.8196209926451182,1,1,0,1,1,0.7888472371009471,0.04666469040351817,1,0,0,0
-0.870406079456709,1,-1.2472066153115078,0,1,0,0,-0.5673038392674137,-0.020741845889429726,2,0,1,0,2,0.6968405278641853,2,0,2,0,0,1.1445683938023121,-0.9733806360880924,1,0,0,0
0.7041583214599271,0,1.1887438052187809,0,0,0,1,-0.20778097091211492,-0.788958360312749,0,0,1,2,0,0.05838211100333359,0,0,0,0,0,1.073424162462039,0.084797225973298,0,0,1,0
0.9665857216126997,1,1.1887438052187809,0,0,1,0,-0.7985552737597125,-0.788958360312749,0,1,0,1,1,-0.7028567706384511,1,0,1,0,0,-0.9897585464058779,0.1515291632204127,0,1,0,0
-0.7391923793803226,1,1.1887438052187809,1,0,0,0,-1.496411988515951,-1.5571748747360683,0,0,1,0,0,1.5685818278088095,0,2,2,0,0,0.7177030057606741,1.228773293066693,1,0,0,0
-0.6735855293421295,0,1.1887438052187809,0,0,1,0,-0.9659282382324172,-1.1730666175244087,0,0,0,2,0,0.5863381095613456,2,0,1,0,1,0.8599914684412201,-1.5930343390970148,0,0,1,0
-0.3455512791511636,1,-1.2472066153115078,1,0,0,0,-0.5054427266096084,-0.020741845889429726,1,1,2,0,1,-2.1885003944877406,1,0,0,1,0,-1.203191240426697,0.41845691220887155,1,0,0,0
0.6385514714217339,0,-1.2472066153115078,0,0,0,1,-0.5108719903819394,-0.020741845889429726,1,1,1,0,2,0.05838211100333359,0,0,0,0,0,-0.847470083725332,1.3908365692382574,0,1,0,0
-0.1487307290365841,1,-1.2472066153115078,0,1,0,0,-0.21461832304435233,-0.4048501031010894,0,2,0,0,2,1.470357455984063,2,0,1,1,0,1.3580010878231312,0.323125573284422,0,1,0,1
-0.6735855293421295,1,1.1887438052187809,0,0,1,0,-1.0489242155999694,-1.5571748747360683,0,0,0,0,1,0.3284991335213862,1,1,0,1,1,0.6465587744204011,1.6386980504418263,0,1,0,0
-0.8047992294185158,0,1.1887438052187809,0,1,0,0,1.0328938065879898,0.3633664113222299,0,1,2,1,2,-1.1325883973717166,1,1,1,1,0,0.4331260803995821,1.6482311843342712,0,1,0,0
-0.27994442911297046,0,-1.2472066153115078,0,0,0,1,1.3954359413303954,1.5156911829572088,2,2,2,3,0,-1.4272615128459558,2,0,0,2,0,1.429145319163404,0.6663183934124405,1,0,0,0
1.4914405219182452,1,-0.02923140504636349,0,0,0,1,1.8951854552967438,1.5156911829572088,0,2,5,1,1,1.8509768968049556,1,1,0,0,2,-1.6300566284683349,0.9999780796480141,0,1,0,1
1.5570473719564382,1,-1.2472066153115078,0,0,0,1,0.8076538262475987,1.1315829257455492,0,2,0,4,2,-0.06439835377759942,0,2,0,0,2,0.2908376177190361,-1.6311668746667947,0,0,1,0
-1.329654029724061,0,1.1887438052187809,0,1,0,0,-0.5307341598433097,-0.788958360312749,0,1,0,1,1,0.3776113194337594,1,1,1,0,1,1.6425780131842231,-0.13446485355293605,1,0,0,0
1.0321925716508928,1,1.1887438052187809,0,1,0,0,0.3732585672165149,0.3633664113222299,1,2,0,2,1,0.05838211100333359,0,0,0,0,0,-1.345479703107243,1.5243004437324867,0,1,0,1
0.6385514714217339,0,-1.2472066153115078,1,0,0,0,-1.0462705106139922,-1.1730666175244087,1,1,0,0,0,-0.580076305857518,0,2,0,1,1,-1.772345091148881,0.9904449457555691,1,0,0,1
-1.657688279915027,0,-0.02923140504636349,0,1,0,0,0.010323792450674227,0.3633664113222299,2,1,1,1,1,0.2425528081747331,0,2,1,0,1,-0.4206046956836939,0.6567852595199956,1,0,0,0
0.37612407126896125,0,-0.02923140504636349,0,1,0,0,-0.7366400038572954,-0.788958360312749,1,1,1,0,0,-0.8133591889412908,2,0,0,1,1,-0.0648835389823289,-0.9161818327334227,0,0,1,1
-1.329654029724061,1,1.1887438052187809,0,0,0,1,-0.8853287189389362,-1.1730666175244087,1,0,0,1,0,1.1020160616412642,0,1,0,0,1,0.5042703117398551,0.1801285648977476,0,0,1,1
0.3105172212307681,1,1.1887438052187809,1,0,0,0,-0.6998536954547443,-0.788958360312749,1,1,0,1,0,1.0529038757288909,1,0,0,0,1,0.6465587744204011,-0.9733806360880924,0,0,1,0
-1.657688279915027,1,1.1887438052187809,0,1,0,0,0.7675910045460349,0.7474746685338896,2,1,2,2,0,-0.9115835607660372,0,1,1,0,0,1.2868568564828582,0.8093154017991149,0,1,0,0
1.5570473719564382,1,-1.2472066153115078,0,1,0,0,1.1727819694202168,1.1315829257455492,2,2,2,1,1,0.05838211100333359,0,0,0,0,0,-0.1360277703226019,-0.2583955941547205,0,0,1,0
1.6226542219946314,1,1.1887438052187809,0,0,0,1,-0.830575744636427,-0.020741845889429726,1,2,1,1,0,0.05838211100333359,0,0,0,0,0,-0.847470083725332,-0.7350522887769685,1,0,0,0
0.7041583214599271,0,1.1887438052187809,0,1,0,0,0.32115929789998293,0.7474746685338896,4,0,2,1,0,0.09521625043761349,1,0,1,0,0,0.9311356997814931,-0.4299920042187298,1,0,0,0
0.5729446213835407,1,1.1887438052187809,0,0,0,1,-1.1083211736279386,-1.1730666175244087,0,1,1,0,0,0.05838211100333359,0,0,0,0,0,1.2868568564828582,-1.6407000085592396,0,1,0,0
1.4914405219182452,0,-0.02923140504636349,1,0,0,0,0.4851338952732987,0.3633664113222299,1,2,2,1,0,1.4826355024621565,0,1,0,0,1,0.5754145430801281,-0.830383627701418,0,1,0,0
0.2449103711925749,0,-0.02923140504636349,0,0,0,1,1.0090240010253484,1.1315829257455492,1,2,1,1,3,1.6545281531554628,2,0,1,1,0,-0.5628931583642399,0.9427792762933443,1,0,0,1
-1.4608677298004475,1,1.1887438052187809,0,0,0,1,-0.13307105197016522,0.3633664113222299,3,0,2,0,1,0.10749429691570679,1,1,1,1,0,-1.701200859808608,1.266905828636473,0,1,0,0
0.5729446213835407,0,-0.02923140504636349,1,0,0,0,-0.26275057419307135,-0.020741845889429726,1,1,0,2,1,0.6845624813860919,1,1,2,0,0,0.8599914684412201,-0.620654682067629,1,0,0,0
1.097799421689086,1,-0.02923140504636349,0,0,1,0,2.1100272446716746,1.5156911829572088,1,2,2,1,3,0.770508806732745,1,0,0,1,0,-0.634037389704513,0.20872796657508247,1,0,0,1
-0.8047992294185158,0,-0.02923140504636349,0,0,0,1,-0.4447595340221095,-0.788958360312749,0,0,1,0,2,-0.9238616072441305,2,0,0,0,2,-0.20717200166287492,1.0762431507875738,1,0,0,1
1.4914405219182452,0,-0.02923140504636349,0,1,0,0,1.3766839953835668,0.7474746685338896,2,2,2,1,0,-2.2621686733563005,2,0,0,1,1,0.5042703117398551,1.3050383642062526,0,0,1,0
0.9009788715745066,0,-1.2472066153115078,0,0,0,1,-0.7070024517434992,-1.1730666175244087,0,0,1,0,1,0.05838211100333359,0,0,0,0,0,0.1485491550384901,0.14199602932796776,0,1,0,0
-0.27994442911297046,1,-0.02923140504636349,1,0,0,0,1.429676859236193,1.5156911829572088,1,4,0,1,3,0.05838211100333359,0,0,0,0,0,-0.7763258523850589,0.5042551172408762,0,0,1,0
-1.0672266295712884,1,-0.02923140504636349,0,1,0,0,0.9600658518962996,1.1315829257455492,0,1,1,3,3,0.4390015518242259,1,0,0,1,0,-1.0609027777461508,1.6100986487644915,0,0,1,0
-1.657688279915027,1,-0.02923140504636349,1,0,0,0,-0.862284811356624,-1.1730666175244087,1,1,0,0,0,0.009269925090960387,1,1,2,0,0,-0.20717200166287492,-0.010534112951151581,0,0,1,1
-1.0016197795330952,1,-0.02923140504636349,0,0,0,1,-1.3857822770852384,-1.1730666175244087,1,0,0,0,1,0.2916649940871063,1,0,0,0,1,-0.918614315065605,1.019044347432904,0,0,1,0
1.6226542219946314,0,-1.2472066153115078,1,0,0,0,-0.9678508204161353,-1.1730666175244087,0,0,2,0,0,-1.1694225368059965,0,1,0,1,0,1.500289550503677,1.2478395608515829,1,0,0,0
1.1634062717272793,1,-1.2472066153115078,1,0,0,0,1.9762317718582723,1.1315829257455492,2,1,3,1,1,-2.249890626878207,1,0,0,0,1,-1.0609027777461508,-0.7636516904543034,0,0,1,0
